# ----------------------------------------------
# averaged over velocity from channel 873 to 873
# velocity range: -9.62933 to -9.62933 km/s
# central velocity: -9.62933 km/s
# columns:
# MJD           year             I             +/-           V             +/-           LHC           +/-           RHC           +/-           
# ----------------------------------------------
  56647.3572106  2013.9729150    -0.3029500     0.2637499    -0.0716500     0.2725070    -0.2313000     0.3885523    -0.3746000     0.3696961 
  56649.0507870  2013.9775518    -0.0745500     0.2927609     0.1580500     0.2631727    -0.2326000     0.3565150     0.0835000     0.4275916 
  56662.7166551  2014.0156513     0.0251000     0.1814138    -0.0260000     0.1718510     0.0511000     0.2435753    -0.0009000     0.2560441 
  56666.6640278  2014.0264587     0.0162500     0.1754788    -0.1909500     0.1945767     0.2072000     0.2822231    -0.1747000     0.2401164 
  56669.6525347  2014.0346408    -0.4145000     0.2497418    -0.0695000     0.2414968    -0.3450000     0.3599581    -0.4840000     0.3343854 
  56673.6738773  2014.0456506     0.2408500     0.2582850     0.4617500     0.2844933    -0.2209000     0.2864316     0.7026000     0.4617922 
  56674.9725116  2014.0492061    -0.2480000     0.2497473    -0.3889000     0.2626807     0.1409000     0.3337598    -0.6369000     0.3890426 
  56677.9172222  2014.0572682     0.2834000     0.2636118     0.0763000     0.2589630     0.2071000     0.3209386     0.3597000     0.4124373 
  56690.8345023  2014.0926338     0.2613000     0.2030001     0.2769000     0.2025347    -0.0156000     0.2608025     0.5382000     0.3105491 
  56696.0934375  2014.1070320     0.1413500     0.1888074     0.0257500     0.1719184     0.1156000     0.2319158     0.1671000     0.2768094 
  56701.0490278  2014.1205997     0.0561000     0.1940214    -0.2596000     0.1839518     0.3157000     0.2661649    -0.2035000     0.2685543 
  56704.0185880  2014.1287299     0.3049000     0.1598044    -0.0321000     0.1610399     0.3370000     0.2147016     0.2728000     0.2384237 
  56731.9332523  2014.2051561    -0.3582000     0.2430774     0.4961000     0.2439030    -0.8543000     0.3361287     0.1379000     0.3523751 
  56734.7049306  2014.2127445    -0.1592500     0.2705325     0.0803500     0.2600186    -0.2396000     0.3432931    -0.0789000     0.4046540 
  56738.6246644  2014.2234762    -0.1786000     0.1859862    -0.0646000     0.1900298    -0.1140000     0.2558567    -0.2432000     0.2755753 
  56746.9502894  2014.2462705     0.3473500     0.2000759     0.1387500     0.1859769     0.2086000     0.2619715     0.4861000     0.2839128 
  56750.5082870  2014.2560117     0.1406500     0.1703230     0.0188500     0.1583679     0.1218000     0.2231217     0.1595000     0.2416554 
  56755.5109028  2014.2697082    -0.1304000     0.1703071     0.0629000     0.1680386    -0.1933000     0.2246989    -0.0675000     0.2529691 
  56758.9004977  2014.2789884     0.0174000     0.1707000    -0.0098000     0.1732722     0.0272000     0.2226394     0.0076000     0.2622120 
  56760.6038657  2014.2836519    -0.0829500     0.1473768    -0.0517500     0.1499404    -0.0312000     0.1811647    -0.1347000     0.2357613 
  56769.8776736  2014.3090422     0.0986500     0.1826612     0.2265500     0.1757041    -0.1279000     0.2292311     0.3252000     0.2755489 
  56773.7469444  2014.3196357    -0.1734500     1.8342115     0.3572500     0.2097400    -0.5307000     1.9699303     0.1838000     1.7134819 
  56780.8959375  2014.3392086    -0.1019000     0.1486072     0.0624000     0.1500254    -0.1643000     0.1756441    -0.0395000     0.2415214 
  56786.6497454  2014.3549617    -0.0116500     0.1632539     0.1968500     0.1607305    -0.2085000     0.2104805     0.1852000     0.2463131 
  56788.7279398  2014.3606514    -0.0449000     0.1475570     0.0617000     0.1483644    -0.1066000     0.1749014     0.0168000     0.2387041 
  56790.7261806  2014.3661223     0.3053500     0.1802629     0.1413500     0.1817078     0.1640000     0.2310200     0.4467000     0.2786658 
  56795.7884259  2014.3799820     0.5307500     0.2727273     0.1321500     0.2680649     0.3986000     0.3616335     0.6629000     0.4021183 
  56801.5329861  2014.3957097    -0.4552000     0.3815896    -0.5381000     0.3427556     0.0829000     0.5125133    -0.9933000     0.5133363 
  56809.4887153  2014.4174913    -0.3890500     0.2228330    -0.5813500     0.2047406     0.1923000     0.2357703    -0.9704000     0.3571539 
  56820.6900810  2014.4481590    -0.0443500     0.2727445    -0.2227500     0.2560164     0.1784000     0.3117490    -0.2671000     0.4274114 
  56827.7805903  2014.4675718     0.4241500     0.2266796     0.0692500     0.2265156     0.3549000     0.2825387     0.4934000     0.3543414 
  56830.5194213  2014.4750703     0.1010500     0.1888823    -0.1468500     0.1800942     0.2479000     0.2584766    -0.0458000     0.2634591 
  56883.2949190  2014.6195617    -0.0223000     0.3078427     0.2758000     0.3044386    -0.2981000     0.4098485     0.2535000     0.4548892 
  56885.3889815  2014.6252950    -0.0443000     0.3453382     0.3361000     0.3449939    -0.3804000     0.4282069     0.2918000     0.5414770 
  56889.6742130  2014.6370273     0.3074000     0.3201683     0.3548000     0.3464214    -0.0474000     0.3953918     0.6622000     0.5373047 
  56893.4023495  2014.6472344     0.3512500     0.3363277     0.5310500     0.3913076    -0.1798000     0.5308521     0.8823000     0.5006714 
  56898.5426620  2014.6613078     0.0434500     0.3079386     0.1645500     0.3193414    -0.1211000     0.4446806     0.2080000     0.4425713 
  56900.2539931  2014.6659931     0.0643500     0.3350992    -0.2051500     0.3237941     0.2695000     0.4508147    -0.1408000     0.4806602 
  56901.7708681  2014.6701461     0.0830000     0.3797327    -0.1491000     0.4070114     0.2321000     0.5370536    -0.0661000     0.5755725 
  56902.8381829  2014.6730683     0.3145000     0.3399874    -0.3386000     0.3531814     0.6531000     0.4158243    -0.0241000     0.5547497 
  56905.8710417  2014.6813718    -0.2654000     0.2756858     0.4977000     0.2949957    -0.7631000     0.3881172     0.2323000     0.4188261 
  56909.0100231  2014.6899658    -0.5576000     0.2443928    -0.4713000     0.2417348    -0.0863000     0.2942347    -1.0289000     0.3869794 
  56910.6259491  2014.6943900     0.0011500     0.2766986    -0.0645500     0.3007855     0.0657000     0.3983196    -0.0634000     0.4188193 
  56911.4563773  2014.6966636    -0.2174500     0.2988456     0.0960500     0.3094135    -0.3135000     0.4316559    -0.1214000     0.4286772 
  56914.0602546  2014.7037926    -0.3323500     0.2802532    -0.3663500     0.2908313     0.0340000     0.3736310    -0.6987000     0.4320292 
  56916.1737153  2014.7095790    -0.2374000     0.3057356    -0.4572000     0.2796097     0.2198000     0.3943422    -0.6946000     0.4333657 
  56916.3896759  2014.7101702     0.0693000     0.3424144    -0.1423000     0.3275159     0.2116000     0.4342360    -0.0730000     0.5103604 
  56918.2828125  2014.7153534     0.3347500     0.3107281     0.3457500     0.3205219    -0.0110000     0.4446298     0.6805000     0.4481929 
  56918.9605324  2014.7172088     0.1306000     0.2944159     0.3426000     0.3202175    -0.2120000     0.4686853     0.4732000     0.3984645 
  56920.9945949  2014.7227778    -0.7481500     0.3107614    -0.1800500     0.3188188    -0.5681000     0.3787090    -0.9282000     0.5030067 
  56922.0363310  2014.7256299    -0.2221500     0.3943432    -0.2296500     0.3791324     0.0075000     0.4980537    -0.4518000     0.5919784 
  56923.4022338  2014.7293696     0.1798000     0.3545057     0.0580000     0.3516392     0.1218000     0.4643800     0.2378000     0.5319775 
  56925.9596412  2014.7363714    -0.2420500     0.3715239    -0.0540500     0.3986512    -0.1880000     0.4628166    -0.2961000     0.6162033 
  56928.0486921  2014.7420909     0.1170000     0.3212955     0.2839000     0.3101821    -0.1669000     0.4013048     0.4009000     0.4876905 
  56929.9080787  2014.7471816    -0.5204500     0.3583737    -0.5106500     0.3672876    -0.0098000     0.4094409    -1.0311000     0.5991844 
  56930.2014815  2014.7479849     0.0576000     0.3484839     0.7462000     0.4253902    -0.6886000     0.5454164     0.8038000     0.5543615 
  56931.1319213  2014.7505323    -0.0209000     0.3638704    -0.0921000     0.3926528     0.0712000     0.4806084    -0.1130000     0.5849541 
  56932.2389120  2014.7535631     0.1367000     0.4265519     0.6341000     0.3961472    -0.4974000     0.4995281     0.7708000     0.6543928 
  56935.2036227  2014.7616800     0.6562000     0.4071515     0.9121000     0.4089407    -0.2559000     0.4985804     1.5683000     0.6460862 
  56936.1420023  2014.7642492    -0.1223000     0.3482805     0.0649000     0.3686076    -0.1872000     0.4600498    -0.0574000     0.5501781 
  56937.1462847  2014.7669987    -0.4565000     0.4398211     0.0711000     0.4396130    -0.5276000     0.3734321    -0.3854000     0.7962115 
  56938.0306597  2014.7694200     0.2591500     0.4150700    -0.0650500     0.3951550     0.3242000     0.4093722     0.1941000     0.6994823 
  56941.1877315  2014.7780636    -0.3543000     0.5987630    -0.2462000     0.5734809    -0.1081000     0.5151867    -0.6005000     1.0532699 
  56943.8872569  2014.7854545     0.4953500     0.3558674    -0.2891500     0.3942033     0.7845000     0.4356762     0.2062000     0.6117695 
  56944.4278125  2014.7869345    -0.5546000     0.7543376    -0.1719000     0.7743574    -0.3827000     0.4872589    -0.7265000     1.4490990 
  56945.4225347  2014.7896579    -0.1166500     0.5135945     0.4948500     0.4728646    -0.6115000     0.4055316     0.3782000     0.9001692 
  56946.0781944  2014.7914530     0.6408500     0.5047041     0.1531500     0.5180737     0.4877000     0.4021402     0.7940000     0.9404979 
  56948.8748958  2014.7991099     0.1023500     0.4316595    -0.2282500     0.4566610     0.3306000     0.3826230    -0.1259000     0.8020835 
  56949.6339583  2014.8011881     0.3226500     0.4326579     0.2596500     0.4229480     0.0630000     0.3479719     0.5823000     0.7817105 
  56951.9125347  2014.8074265     0.1993000     0.3756841     0.3438000     0.3885451    -0.1445000     0.3804910     0.5431000     0.6629014 
  56958.3507639  2014.8250534     0.2091500     0.3523505     0.0651500     0.3636751     0.1440000     0.3222049     0.2743000     0.6395349 
  56962.3969444  2014.8361313     0.5987000     0.8274127     0.1020000     0.7467354     0.4967000     0.4046132     0.7007000     1.5233973 
  56968.4318056  2014.8526538     0.1351500     1.5121684    -0.6381500     1.4210151     0.7733000     0.4955259    -0.5030000     2.8924606 
  56969.9436806  2014.8567931     1.2990500     0.6347613     1.1646500     0.6174928     0.1344000     0.3724384     2.4637001     1.1957124 
  56970.1071759  2014.8572407     0.6827500     0.4988200    -0.0685500     0.4656014     0.7513000     0.4370415     0.6142000     0.8603527 
  56971.2823495  2014.8604582     0.2488500     0.6711803    -0.0672500     0.6489121     0.3161000     0.3387779     0.1816000     1.2760759 
  56972.9622106  2014.8650574     0.0237500     0.3589906    -0.1215500     0.3444545     0.1453000     0.3398197    -0.0978000     0.6160917 
  56973.3800000  2014.8662012    -0.3682000     0.6773931    -0.5786000     0.6135364     0.2104000     0.3475037    -0.9468000     1.2449168 
  56974.8841667  2014.8703194    -0.3977500     0.5030712    -0.4326500     0.4797133     0.0349000     0.3606421    -0.8304000     0.9145208 
  56975.0931944  2014.8708917     0.2709500     0.4547924    -0.2311500     0.4514519     0.5021000     0.3970427     0.0398000     0.8146453 
  56976.2739583  2014.8741245    -0.5565500     0.5594326    -0.7304500     0.5105896     0.1739000     0.3345703    -1.2869999     1.0175440 
  56979.1330671  2014.8819523    -0.0778000     0.3842301     0.0268000     0.3697762    -0.1046000     0.3440183    -0.0510000     0.6711079 
  56984.7824074  2014.8974193     0.1147500     0.3828596    -0.1068500     0.3902696     0.2216000     0.3661304     0.0079000     0.6809788 
  56985.1049769  2014.8983025    -0.3655500     0.5360446     0.7818500     0.4963726    -1.1474000     0.3916340     0.4163000     0.9560764 
  56986.2691204  2014.9014897    -0.0030500     0.2978091     0.1398500     0.2879089    -0.1429000     0.3194981     0.1368000     0.4910035 
  56987.2083912  2014.9040613     0.0847000     0.3899542     0.2504000     0.3843217    -0.1657000     0.3318603     0.3351000     0.6995739 
  56988.2370949  2014.9068777     0.2565000     0.3329359    -0.0429000     0.3594390     0.2994000     0.3537377     0.2136000     0.5957811 
  56992.9779167  2014.9198574    -0.2679000     0.2619355    -0.0381000     0.2556567    -0.2298000     0.3554387    -0.3060000     0.3763037 
  56995.3283565  2014.9262926     0.0948500     0.3100491     0.5927500     0.2880254    -0.4979000     0.3643393     0.6876000     0.4748000 
  56997.7051620  2014.9327999     0.2548000     0.2573505     0.0847000     0.2769322     0.1701000     0.3068544     0.3395000     0.4378148 
  57000.3757986  2014.9401117    -0.3139500     0.2571251     0.0773500     0.2562217    -0.3913000     0.2836092    -0.2366000     0.4278920 
  57001.3734375  2014.9428431    -0.4175500     0.2293871    -0.2590500     0.2310834    -0.1585000     0.2810460    -0.6766000     0.3647590 
  57002.3745718  2014.9455840     0.1554000     0.2982269     0.1882000     0.2920929    -0.0328000     0.3935806     0.3436000     0.4400106 
  57004.2021644  2014.9505877    -0.0211500     0.2762175    -0.6125500     0.2636326     0.5914000     0.3395172    -0.6337000     0.4199102 
  57005.1987847  2014.9533163     0.4260500     0.2945480     0.1298500     0.2966182     0.2962000     0.3409448     0.5559000     0.4829476 
  57007.3931366  2014.9593241    -0.0608000     0.2370610    -0.1362000     0.2352988     0.0754000     0.2811637    -0.1970000     0.3795707 
  57009.3681019  2014.9647313    -0.2226000     0.2625355    -0.0370000     0.2547578    -0.1856000     0.3300497    -0.2596000     0.3983968 
  57012.2404167  2014.9725953    -0.3817500     0.2759271    -0.3621500     0.2742523    -0.0196000     0.3510274    -0.7439000     0.4236507 
  57020.9080556  2014.9963260     0.1171000     0.3543690    -0.1256000     0.3280960     0.2427000     0.2603780    -0.0085000     0.6313890 
  57021.7957755  2014.9987564     0.1046500     0.2977490     0.1425500     0.3136680    -0.0379000     0.3091382     0.2472000     0.5277478 
  57025.8381134  2015.0105082    -0.2356000     0.4406027    -1.0084000     0.4115198     0.7728000     0.3766753    -1.2440000     0.7649015 
  57026.6587153  2015.0127549    -0.1024500     0.3840381    -0.2086500     0.3841132     0.1062000     0.4005766    -0.3111000     0.6554347 
  57028.0857755  2015.0166619     0.6051500     0.3773265    -0.1559500     0.3656650     0.7611000     0.3730366     0.4492000     0.6426633 
  57029.0109491  2015.0191949     0.2491500     0.4905944     0.1799500     0.4452598     0.0692000     0.3357668     0.4291000     0.8747222 
  57032.5965625  2015.0290118     0.2827000     0.3084593     0.1274000     0.3062045     0.1553000     0.3340403     0.4101000     0.5159784 
  57033.5515278  2015.0316264     0.0921000     0.3652266     0.8188000     0.3532670    -0.7267000     0.3197961     0.9109000     0.6435110 
  57034.9157176  2015.0353613     0.0134000     0.6185283     0.7839000     0.5663564    -0.7705000     0.3418530     0.7973000     1.1356981 
  57035.2737847  2015.0363416    -0.0973500     0.3007931    -0.0495500     0.2903877    -0.0478000     0.3033326    -0.1469000     0.5075355 
  57036.7915278  2015.0404970    -0.3548500     0.4549871    -0.1205500     0.4029985    -0.2343000     0.3440007    -0.4754000     0.7877218 
  57040.6575810  2015.0510817     0.4543500     0.3199158     0.4687500     0.3345502    -0.0144000     0.3649431     0.9231000     0.5434672 
  57043.7762963  2015.0596202     0.0159000     0.7395746    -0.0611000     0.6252548     0.0770000     0.3522807    -0.0452000     1.3235281 
  57044.1026736  2015.0605138     0.1881000     0.7947205     1.1532000     0.7613498    -0.9651000     0.4497187     1.3413000     1.4900407 
  57046.8151736  2015.0679402     0.3349000     0.4085663     0.3304000     0.3992065     0.0045000     0.3910470     0.6653000     0.7068712 
  57049.9652083  2015.0765646    -0.0151000     0.4869599    -0.0562000     0.4507035     0.0411000     0.4783762    -0.0713000     0.8072691 
  57050.1516204  2015.0770749    -0.0840500     0.3969017     0.0138500     0.3786425    -0.0979000     0.3710389    -0.0702000     0.6812726 
  57053.5728704  2015.0864418     0.2071500     0.3964579     0.1035500     0.3697230     0.1036000     0.3855193     0.3107000     0.6626633 
  57056.7398148  2015.0951124     0.2167000     1.3053972    -0.2813000     1.2884513     0.4980000     0.3676157    -0.0646000     2.5677220 
  57057.8902546  2015.0982622     0.0471500     0.4740479    -0.6269500     0.4565483     0.6741000     0.4098662    -0.5798000     0.8356585 
  57058.8840162  2015.1009829     0.4315500     0.4844459    -0.2214500     0.4569711     0.6530000     0.3730754     0.2101000     0.8647749 
  57061.0330324  2015.1068666     0.2957000     0.7553013     0.6528000     0.7401190    -0.3571000     0.3771999     0.9485000     1.4471463 
  57061.9407292  2015.1093518     0.4408000     0.4576489     0.3249000     0.4238202     0.1159000     0.3654316     0.7657000     0.8028648 
  57063.0622338  2015.1124223     0.0630500     0.5934500     0.5101500     0.5654428    -0.4471000     0.3978815     0.5732000     1.0888100 
  57065.0303356  2015.1178106    -0.1074500     0.4203374     0.1473500     0.4033402    -0.2548000     0.3793540     0.0399000     0.7313168 
  57072.8615046  2015.1392512    -0.0249000     1.0168872     0.5205000     0.9568771    -0.5454000     0.2940895     0.4956000     1.9526542 
  57075.6291782  2015.1468287     0.6728000     0.6412244     0.7272000     0.6269578    -0.0544000     0.2769382     1.4000000     1.2376570 
  57082.6565278  2015.1660685     0.2895500     0.4619281     0.4105500     0.4826211    -0.1210000     0.2505592     0.7001000     0.9109454 
  57084.6948380  2015.1716491    -0.4539500     0.8787401    -0.5273500     0.8063559     0.0734000     0.2783244    -0.9813000     1.6635274 
  57088.7029745  2015.1826228     0.6018000     0.4509658     0.4418000     0.3938227     0.1600000     0.3214003     1.0436000     0.7833484 
  57089.7991088  2015.1856238     0.1083500     0.3240642    -0.0232500     0.3028320     0.1316000     0.3503864     0.0851000     0.5202682 
  57096.7387500  2015.2046235    10.0657504     3.1583035     9.3147504     3.0804926     0.7510000     0.4125283    19.3805008     6.2256286 
  57098.7081481  2015.2100155    -1.2676000     1.5097106    -0.9046000     1.4771900    -0.3630000     0.4073433    -2.1722000     2.9591729 
  57099.8140394  2015.2130432    -0.6629000     0.6910392    -0.1660000     0.6863048    -0.4969000     0.3319717    -0.8289000     1.3367474 
  57101.6598495  2015.2180968     0.0826500     2.5293865    -0.4113500     2.5015386     0.4940000     0.3739310    -0.3287000     5.0170867 
  57102.6561806  2015.2208246    -0.8229000     2.3217718    -1.0172000     2.2209023     0.1943000     0.4097641    -1.8401000     4.5252796 
  57103.7120255  2015.2237153    -0.3451000     0.4661579    -0.0581000     0.4752300    -0.2870000     0.3547537    -0.4032000     0.8720339 
  57105.2517708  2015.2279309    -0.2501000     1.1345482    -0.2343000     1.0441058    -0.0158000     0.2943947    -0.4844000     2.1605660 
  57107.9209259  2015.2352387     0.2337000     1.6409517     0.3592000     1.4128770    -0.1255000     0.4820761     0.5929000     3.0241512 
  57108.6344097  2015.2371921    -0.5916500     1.4359587     0.1702500     1.1485484    -0.7619000     0.5158271    -0.4214000     2.5487652 
  57109.6258449  2015.2399065    -0.9099000     1.4594556    -0.2340000     1.2844461    -0.6759000     0.4498340    -1.1439000     2.7124297 
  57110.6460532  2015.2426997    -0.3449500     0.5840140     0.2312500     0.6129537    -0.5762000     0.4397698    -0.1137000     1.1136299 
  57112.4425347  2015.2476182    -0.5730000     0.7322701    -0.2065000     0.6672306    -0.3665000     0.4449351    -0.7795000     1.3284823 
  57114.6802894  2015.2537448    -0.0787500     0.9277596    -0.2536500     0.8345033     0.1749000     0.4305514    -0.3324000     1.7114008 
  57117.6607870  2015.2619050    -0.5617000     0.9297953    -0.2553000     0.8548409    -0.3064000     0.3229126    -0.8170000     1.7567788 
  57118.3797801  2015.2638735     0.1584000     1.1149733    -0.0531000     0.9715808     0.2115000     0.3227597     0.1053000     2.0664210 
  57120.6915972  2015.2702029    -0.3361000     0.4906037     0.2442000     0.5032557    -0.5803000     0.4083943    -0.0919000     0.9061626 
  57122.7410880  2015.2758141    -0.5395000     2.0416587    -0.1660000     2.0199011    -0.3735000     0.3454519    -0.7055000     4.0469006 
  57123.8793750  2015.2789305     0.3863000     6.0532020     0.4603000     5.9462859    -0.0740000     0.3534235     0.8466000    11.9947585 
  57125.8319676  2015.2842764     1.1226499     1.8653088     1.9320500     1.8361921    -0.8094000     0.4105423     3.0546999     3.6787785 
  57127.6204051  2015.2891729     0.1276000     0.4741501     0.0383000     0.4768297     0.0893000     0.2785224     0.1659000     0.9092826 
  57129.7151042  2015.2949079    -0.2952000     1.9962215    -0.2142000     1.9363398    -0.0810000     0.3439629    -0.5094000     3.9179476 
  57133.4096412  2015.3050230    -0.4750000     2.1443623    -0.2623000     2.0728648    -0.2127000     0.3266592    -0.7373000     4.2051647 
  57139.1551042  2015.3207532    -0.5359500     0.2723337     0.1069500     0.2793455    -0.6429000     0.3508036    -0.4290000     0.4258356 
  57140.5286458  2015.3245137     1.3159500     1.7986128     0.5555500     1.7477012     0.7604000     0.3471627     1.8715000     3.5296477 
  57142.5161458  2015.3299552    -0.5783000     0.5199815     0.4898000     0.4763310    -1.0681000     0.8738922    -0.0885000     0.4804752 
  57147.3961343  2015.3433159    -0.1396500     0.3048137     0.2583500     0.2566275    -0.3980000     0.3436826     0.1187000     0.4465651 
  57151.7653819  2015.3552783    -0.6191500     0.4321404    -0.0094500     0.3587936    -0.6097000     0.3779642    -0.6286000     0.6986411 
  57155.6309838  2015.3658617     0.0340000     0.7887862     0.3943000     0.7817571    -0.3603000     0.3634081     0.4283000     1.5279367 
  57160.0392245  2015.3779308     0.1733000     0.3493570    -0.3611000     0.2929101     0.5344000     0.3695582    -0.1878000     0.5283181 
  57166.1135417  2015.3945614     0.2479000     0.6031349     0.3958000     0.5958276    -0.1479000     0.2623184     0.6437000     1.1699374 
  57168.5510995  2015.4012350    -0.1960500     0.6845666    -0.3344500     0.5871038     0.1384000     1.2273047    -0.5305000     0.3469407 
  57175.3528009  2015.4198571    -0.1100500     0.1702929     0.1538500     0.1618453    -0.2639000     0.2182468     0.0438000     0.2505104 
  57182.2792245  2015.4388206     0.0532500     0.3213723    -0.0122500     0.2945747     0.0655000     0.3289248     0.0410000     0.5214569 
  57186.8206019  2015.4512542    -0.0978500     0.1619049     0.4363500     0.1471789    -0.5342000     0.2100173     0.3385000     0.2272497 
  57229.2964583  2015.5675468    -0.1085500     0.6931688    -0.1634500     0.1772541     0.0549000     0.7869536    -0.2720000     0.6360095 
  57230.7067593  2015.5714080    -0.2294500     1.4478574     0.1731500     0.6034229    -0.4026000     0.8851818    -0.0563000     2.0340290 
  57232.6548611  2015.5767416    -0.0077500     0.6789560    -0.2383500     0.6577906     0.2306000     0.3495434    -0.2461000     1.2904104 
  57234.6470718  2015.5821960    -0.2678500     0.4256715    -0.5344500     0.3340931     0.2666000     0.3064187    -0.8023000     0.7012392 
  57235.1427546  2015.5835531    -0.2976500     0.3329123     0.1261500     0.2097053    -0.4238000     0.2373188    -0.1715000     0.5032829 
  57237.4728819  2015.5899326     0.2173500     0.4254647     0.4073500     0.3193762    -0.1900000     0.3311595     0.6247000     0.6755561 
  57239.2510648  2015.5948010     0.0872500     0.4402821    -0.6457500     0.2756058     0.7330000     0.6518616    -0.5585000     0.3386593 
  57241.6045718  2015.6012445     0.1051500     1.0721353    -0.2046500     0.7232846     0.3098000     1.7727941    -0.0995000     0.4499227 
  57242.2832986  2015.6031028     0.1588500     1.4338433    -0.0590500     0.9703150     0.2179000     0.5541324     0.0998000     2.3849053 
  57243.4761111  2015.6063685    -0.1597000     0.7240591     0.1620000     0.3817709    -0.3217000     1.0645717     0.0023000     0.4546519 
  57245.1017940  2015.6108194    -0.1404000     0.9862218    -0.0032000     0.1717876    -0.1372000     1.0686198    -0.1436000     0.9286229 
  57247.4773611  2015.6173234    -0.2009000     1.6901598     0.1753000     1.5189043    -0.3762000     0.3029662    -0.0256000     3.1993175 
  57254.5263079  2015.6366223     0.0365500     2.4102138    -0.1649500     2.2864017     0.2015000     0.2815772    -0.1284000     4.6898017 
  57255.9090856  2015.6404082     0.0558500     0.9659352    -0.2899500     0.4061180     0.3458000     1.3427893    -0.2341000     0.6267714 
  57256.9087037  2015.6431450    -0.4314000     1.0284906    -0.2334000     0.2914424    -0.1980000     1.2798497    -0.6648000     0.8046415 
  57259.0959606  2015.6491334    -0.1854500     0.1679452     0.2671500     0.1501919    -0.4526000     0.2403954     0.0817000     0.2091325 
  57260.6214583  2015.6533099     0.1244000     0.1730747     0.1036000     0.1557059     0.0208000     0.2277203     0.2280000     0.2377853 
  57261.5249421  2015.6557836    -0.6427000     0.3235644    -0.0576000     0.2388759    -0.5851000     0.4736820    -0.7003000     0.3148596 
  57263.6066435  2015.6614829    -0.1442500     0.9382670    -0.3975500     0.4854148     0.2533000     1.3964975    -0.5418000     0.5307915 
  57264.3747917  2015.6635860    -0.0189500     0.7312150    -0.1832500     0.4290430     0.1643000     0.4044753    -0.2022000     1.1286745 
  57268.4716319  2015.6748026     0.2811000     0.2533171    -0.1028000     0.2465237     0.3839000     0.2399142     0.1783000     0.4385523 
  57272.4822685  2015.6857831     0.0265500     0.2037746     0.0732500     0.1850196    -0.0467000     0.2738047     0.0998000     0.2766653 
  57274.5399074  2015.6914166     0.3533000     0.1846517    -0.2329000     0.1498739     0.5862000     0.2117243     0.1204000     0.2613229 
  57276.2236806  2015.6960265    -0.0377000     0.1698604    -0.1897000     0.1712485     0.1520000     0.2337109    -0.2274000     0.2484681 
  57278.5286111  2015.7023371    -0.0738000     0.1841537     0.1154000     0.1551631    -0.1892000     0.2121700     0.0416000     0.2663836 
  57283.1663889  2015.7150346    -0.1582500     0.1929113    -0.1075500     0.1426071    -0.0507000     0.2348107    -0.2658000     0.2448817 
  57285.4773495  2015.7213617     0.3168500     0.2967268     0.2361500     0.2520786     0.0807000     0.3272464     0.5530000     0.4428212 
  57287.9638773  2015.7281694    -0.0857000     0.2870316     0.1174000     0.2654337    -0.2031000     0.1965879     0.0317000     0.5167568 
  57291.1484606  2015.7368883    -0.3087000     0.1834249    -0.1575000     0.1938655    -0.1512000     0.2455883    -0.4662000     0.2866068 
  57294.1692824  2015.7451589     0.1333000     0.1418128     0.2219000     0.1470933    -0.0886000     0.1988168     0.3552000     0.2096818 
  57304.1301620  2015.7724303     0.0778000     0.1564950     0.0596000     0.1446578     0.0182000     0.2040840     0.1374000     0.2217721 
  57308.0971759  2015.7832914     0.2200500     0.1607432    -0.2288500     0.1712137     0.4489000     0.2386139    -0.0088000     0.2310160 
  57313.8430440  2015.7990227     0.3710500     0.2618057     0.2487500     0.2681913     0.1223000     0.3566927     0.6198000     0.3920559 
  57314.1916088  2015.7999770    -0.2383000     0.1629303    -0.0479000     0.1607570    -0.1904000     0.2153269    -0.2862000     0.2416868 
  57318.9470486  2015.8129967    -0.4168000     0.1508789    -0.0172000     0.1638462    -0.3996000     0.2106896    -0.4340000     0.2341579 
  57320.3232986  2015.8167647    -0.5041500     0.1698719     0.0142500     0.1639960    -0.5184000     0.2263861    -0.4899000     0.2454621 
  57328.2070718  2015.8383493    -0.0494500     0.1682799    -0.0990500     0.1677688     0.0496000     0.2451050    -0.1485000     0.2298969 
  57331.0028009  2015.8460036    -0.2430500     0.1748855     0.0751500     0.1555794    -0.3182000     0.2297080    -0.1679000     0.2383569 
  57336.0031366  2015.8596937    -0.1173500     0.1652601     0.1482500     0.1620648    -0.2656000     0.2049639     0.0309000     0.2552285 
  57341.0531597  2015.8735199    -0.0014500     0.1590428     0.0318500     0.1648762    -0.0333000     0.2131241     0.0304000     0.2439993 
  57342.1884606  2015.8766282     0.0800000     0.1607802     0.0202000     0.1626952     0.0598000     0.2185475     0.1002000     0.2384891 
  57347.1255787  2015.8901453    -0.0213000     0.1857271     0.0077000     0.1727959    -0.0290000     0.2426732    -0.0136000     0.2642266 
  57352.9621759  2015.9061251     0.0530500     0.1583667    -0.6327500     0.1586186     0.6858000     0.2068176    -0.5797000     0.2402212 
  57358.2231713  2015.9205289    -0.3209500     0.2070856    -0.0414500     0.2071187    -0.2795000     0.2690518    -0.3624000     0.3149227 
  57363.0331019  2015.9336977    -0.3830000     0.2427421    -0.2124000     0.2269631    -0.1706000     0.2164446    -0.5954000     0.4171615 
  57365.0322685  2015.9391712     0.4303000     0.1687492    -0.0126000     0.1683567     0.4429000     0.2141854     0.4177000     0.2603175 
  57372.9160417  2015.9607558    -0.1159500     0.2874795     0.2081500     0.3036737    -0.3241000     0.3909326     0.0922000     0.4437296 
